strategy,regime,count,ann_return,ann_sharpe,max_drawdown
trend_mom_10,high_vol|neutral|bear,45,12.269946335561869,3.159599638748106,-0.15521748510521016
trend_mom_10,high_vol|neutral|bull,155,-0.8506240291046652,-3.8003326136024036,-0.7275513681515595
trend_mom_10,high_vol|trending|bear,86,-0.6221489550673054,-0.6659580421207006,-0.5439770077301297
trend_mom_10,high_vol|trending|bull,24,0.8048555835468898,1.1601365082346682,-0.1647132364431939
trend_mom_10,high_vol|weak_trend|bear,44,0.21291075478801647,0.6876274499975226,-0.18326181763854865
trend_mom_10,high_vol|weak_trend|bull,138,-0.35733829580379295,-0.8244526535737431,-0.3058041100361799
trend_mom_10,low_vol|neutral|bear,56,-0.10742655073307361,-0.3962847417173104,-0.11402955916140267
trend_mom_10,low_vol|neutral|bull,107,1.1258436671346361,3.7873155344270697,-0.08026879099845774
trend_mom_10,low_vol|trending|bear,74,0.16967932713865808,0.9638071134871321,-0.05372492719239119
trend_mom_10,low_vol|trending|bull,332,0.35037105331924456,1.5363108914114996,-0.15769533331845764
trend_mom_10,low_vol|weak_trend|bear,102,0.36848946414410233,1.2344750599740364,-0.21454978766951383
trend_mom_10,low_vol|weak_trend|bull,99,-0.11666035254067042,-0.38348301748110075,-0.15462076256710477
trend_mom_10,mid_vol|neutral|bear,150,-0.4338093335768547,-1.0534538218071445,-0.3453806251400543
trend_mom_10,mid_vol|neutral|bull,244,-0.2767850165530432,-0.9248321296251355,-0.2959083373158635
